PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
2449,Luis,Scola,Luis Scola,"Scola, Luis",L. Scola,luis-scola,1980-04-30T00:00:00,Tau Ceramica,Argentina,Tau Ceramica/Argentina,6-9,241.0,10,,Forward,Inactive,N,0,,,,,luis_scola,2007.0,2016.0,N,Y,Y,2002,2,55,N
2457,Jannero,Pargo,Jannero Pargo,"Pargo, Jannero",J. Pargo,jannero-pargo,1979-10-22T00:00:00,Arkansas,USA,Arkansas/USA,6-1,185.0,11,,Guard,Inactive,N,0,,,,,jannero_pargo,2002.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2501,Reggie,Evans,Reggie Evans,"Evans, Reggie",R. Evans,reggie-evans,1980-05-18T00:00:00,Iowa,USA,Iowa/USA,6-8,245.0,13,30.0,Center-Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,reggie_evans,2002.0,2014.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2544,LeBron,James,LeBron James,"James, LeBron",L. James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250.0,18,6.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,lebron_james,2003.0,2021.0,N,Y,Y,2003,1,1,Y
2545,Darko,Milicic,Darko Milicic,"Milicic, Darko",D. Milicic,darko-milicic,1985-06-20T00:00:00,Hemoform,Serbia,Hemoform/Serbia,7-0,275.0,10,,Center,Inactive,N,0,,,,,darko_milicic,2003.0,2012.0,N,Y,Y,2003,1,2,N
2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,6-7,238.0,18,7.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,carmelo_anthony,2003.0,2021.0,N,Y,Y,2003,1,3,Y
2547,Chris,Bosh,Chris Bosh,"Bosh, Chris",C. Bosh,chris-bosh,1984-03-24T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,235.0,14,1.0,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,chris_bosh,2003.0,2016.0,N,Y,Y,2003,1,4,N
2548,Dwyane,Wade,Dwyane Wade,"Wade, Dwyane",D. Wade,dwyane-wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220.0,17,3.0,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,dwyane_wade,2003.0,2018.0,N,Y,Y,2003,1,5,Y
2549,Chris,Kaman,Chris Kaman,"Kaman, Chris",C. Kaman,chris-kaman,1982-04-28T00:00:00,Central Michigan,USA,Central Michigan/USA,7-0,265.0,14,35.0,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,chris_kaman,2003.0,2015.0,N,Y,Y,2003,1,6,N
2550,Kirk,Hinrich,Kirk Hinrich,"Hinrich, Kirk",K. Hinrich,kirk-hinrich,1981-01-02T00:00:00,Kansas,USA,Kansas/USA,6-4,190.0,14,12.0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,kirk_hinrich,2003.0,2015.0,N,Y,Y,2003,1,7,N
2554,Mickael,Pietrus,Mickael Pietrus,"Pietrus, Mickael",M. Pietrus,mickael-pietrus,1982-02-07T00:00:00,Pau Orthez,France,Pau Orthez/France,6-6,215.0,11,20.0,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,mickael_pietrus,2003.0,2012.0,N,Y,Y,2003,1,11,N
2555,Nick,Collison,Nick Collison,"Collison, Nick",N. Collison,nick-collison,1980-10-26T00:00:00,Kansas,USA,Kansas/USA,6-10,255.0,15,4.0,Forward-Center,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,nick_collison,2003.0,2017.0,N,Y,Y,2003,1,12,N
2557,Luke,Ridnour,Luke Ridnour,"Ridnour, Luke",L. Ridnour,luke-ridnour,1981-02-13T00:00:00,Oregon,USA,Oregon/USA,6-2,175.0,12,13.0,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,luke_ridnour,2003.0,2014.0,N,Y,Y,2003,1,14,N
2561,David,West,David West,"West, David",D. West,david-west,1980-08-29T00:00:00,Xavier,USA,Xavier/USA,6-9,250.0,16,3.0,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,david_west,2003.0,2017.0,N,Y,Y,2003,1,18,N
2562,Sasha,Pavlovic,Sasha Pavlovic,"Pavlovic, Sasha",S. Pavlovic,sasha-pavlovic,1983-11-15T00:00:00,Buducnost,Montenegro,Buducnost/Montenegro,6-7,235.0,11,3.0,Guard-Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sasha_pavlovic,2003.0,2012.0,N,Y,Y,2003,1,19,N
2563,Dahntay,Jones,Dahntay Jones,"Jones, Dahntay",D. Jones,dahntay-jones,1980-12-27T00:00:00,Duke,USA,Duke/USA,6-6,225.0,14,30.0,Guard-Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,dahntay_jones,2003.0,2016.0,Y,Y,Y,2003,1,20,N
2564,Boris,Diaw,Boris Diaw,"Diaw, Boris",B. Diaw,boris-diaw,1982-04-16T00:00:00,Pau Orthez,France,Pau Orthez/France,6-8,250.0,15,33.0,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,boris_diaw,2003.0,2016.0,N,Y,Y,2003,1,21,N
2566,Travis,Outlaw,Travis Outlaw,"Outlaw, Travis",T. Outlaw,travis-outlaw,1984-09-18T00:00:00,Starkville HS (MS),USA,Starkville HS (MS)/USA,6-9,207.0,11,25.0,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,travis_outlaw,2003.0,2013.0,N,Y,Y,2003,1,23,N
2567,Brian,Cook,Brian Cook,"Cook, Brian",B. Cook,brian-cook,1980-12-04T00:00:00,Illinois,USA,Illinois/USA,6-9,250.0,10,43.0,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,brian_cook,2003.0,2011.0,N,Y,Y,2003,1,24,N
2568,Carlos,Delfino,Carlos Delfino,"Delfino, Carlos",C. Delfino,carlos-delfino,1982-08-29T00:00:00,Fortitudo Bologna,Argentina,Fortitudo Bologna/Argentina,6-6,230.0,9,10.0,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,carlos_delfino,2004.0,2013.0,N,Y,Y,2003,1,25,N
2570,Kendrick,Perkins,Kendrick Perkins,"Perkins, Kendrick",K. Perkins,kendrick-perkins,1984-11-10T00:00:00,Clifton J. Ozen HS (TX),USA,Clifton J. Ozen HS (TX)/USA,6-10,270.0,14,21.0,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,kendrick_perkins,2003.0,2017.0,Y,Y,Y,2003,1,27,N
2571,Leandro,Barbosa,Leandro Barbosa,"Barbosa, Leandro",L. Barbosa,leandro-barbosa,1982-11-28T00:00:00,                                   ,Brazil,Bauru/Brazil,6-3,194.0,15,19.0,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,leandro_barbosa,2003.0,2016.0,N,Y,Y,2003,1,28,N
2572,Josh,Howard,Josh Howard,"Howard, Josh",J. Howard,josh-howard,1980-04-28T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,210.0,10,,Forward-Guard,Inactive,N,0,,,,,josh_howard,2003.0,2012.0,Y,Y,Y,2003,1,29,N
2574,Jason,Kapono,Jason Kapono,"Kapono, Jason",J. Kapono,jason-kapono,1981-02-02T00:00:00,UCLA,USA,UCLA/USA,6-8,215.0,9,,Forward,Inactive,N,0,,,,,jason_kapono,2003.0,2011.0,N,Y,Y,2003,2,31,N
2575,Luke,Walton,Luke Walton,"Walton, Luke",L. Walton,luke-walton,1980-03-28T00:00:00,Arizona,USA,Arizona/USA,6-8,235.0,11,4.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,luke_walton,2003.0,2012.0,N,Y,Y,2003,2,32,N
2581,Steve,Blake,Steve Blake,"Blake, Steve",S. Blake,steve-blake,1980-02-26T00:00:00,Maryland,USA,Maryland/USA,6-3,172.0,14,22.0,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,steve_blake,2003.0,2015.0,N,Y,Y,2003,2,38,N
2584,Willie,Green,Willie Green,"Green, Willie",W. Green,willie-green,1981-07-28T00:00:00,Detroit,USA,Detroit/USA,6-3,205.0,12,34.0,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,willie_green,2003.0,2014.0,N,Y,Y,2003,2,41,N
2585,Zaza,Pachulia,Zaza Pachulia,"Pachulia, Zaza",Z. Pachulia,zaza-pachulia,1984-02-10T00:00:00,"Tbilisi, Georgia",Georgia,Ulkerspor/Georgia,6-11,270.0,17,27.0,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,zaza_pachulia,2003.0,2018.0,N,Y,Y,2003,2,42,N
2586,Keith,Bogans,Keith Bogans,"Bogans, Keith",K. Bogans,keith-bogans,1980-05-12T00:00:00,Kentucky,USA,Kentucky/USA,6-5,215.0,11,4.0,Guard-Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,keith_bogans,2003.0,2013.0,Y,Y,Y,2003,2,43,N
2588,Matt,Bonner,Matt Bonner,"Bonner, Matt",M. Bonner,matt-bonner,1980-04-05T00:00:00,Florida,USA,Florida/USA,6-10,235.0,13,15.0,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,matt_bonner,2004.0,2015.0,N,Y,Y,2003,2,45,N
2590,Mo,Williams,Mo Williams,"Williams, Mo",M. Williams,mo-williams,1982-12-19T00:00:00,Alabama,USA,Alabama/USA,6-1,198.0,14,52.0,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,mo_williams,2003.0,2015.0,N,Y,Y,2003,2,47,N
2592,James,Jones,James Jones,"Jones, James",J. Jones,james-jones,1980-10-04T00:00:00,Miami,USA,Miami/USA,6-8,218.0,15,1.0,Guard-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,james_jones,2003.0,2016.0,N,Y,Y,2003,2,49,N
2594,Kyle,Korver,Kyle Korver,"Korver, Kyle",K. Korver,kyle-korver,1981-03-17T00:00:00,Creighton,USA,Creighton/USA,6-7,212.0,18,26.0,Guard-Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_korver,2003.0,2019.0,N,Y,Y,2003,2,51,N
2605,Marquis,Daniels,Marquis Daniels,"Daniels, Marquis",M. Daniels,marquis-daniels,1981-01-07T00:00:00,Auburn,USA,Auburn/USA,6-6,200.0,11,6.0,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,marquis_daniels,2003.0,2012.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2617,Udonis,Haslem,Udonis Haslem,"Haslem, Udonis",U. Haslem,udonis-haslem,1980-06-09T00:00:00,Florida,USA,Florida/USA,6-8,235.0,18,40.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,udonis_haslem,2003.0,2021.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2648,Ronald,Dupree,Ronald Dupree,"Dupree, Ronald",R. Dupree,ronald-dupree,1981-01-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-7,209.0,7,,Forward,Inactive,N,0,,,,,ronald_dupree,2003.0,2010.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2679,Matt,Carroll,Matt Carroll,"Carroll, Matt",M. Carroll,matt-carroll,1980-08-28T00:00:00,Notre Dame,USA,Notre Dame/USA,6-6,212.0,10,,Guard,Inactive,N,0,,,,,matt_carroll,2003.0,2012.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2694,Josh,Powell,Josh Powell,"Powell, Josh",J. Powell,josh-powell,1983-01-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-9,240.0,8,21.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,josh_powell,2005.0,2013.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2730,Dwight,Howard,Dwight Howard,"Howard, Dwight",D. Howard,dwight-howard,1985-12-08T00:00:00,SW Atlanta Christian Academy (GA),USA,SW Atlanta Christian Academy (GA)/USA,6-10,265.0,17,39.0,Center-Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dwight_howard,2004.0,2021.0,N,Y,Y,2004,1,1,N
2731,Emeka,Okafor,Emeka Okafor,"Okafor, Emeka",E. Okafor,emeka-okafor,1982-09-28T00:00:00,Connecticut,USA,Connecticut/USA,6-10,255.0,11,50.0,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,emeka_okafor,2004.0,2017.0,Y,Y,Y,2004,1,2,N
2732,Ben,Gordon,Ben Gordon,"Gordon, Ben",B. Gordon,ben-gordon,1983-04-04T00:00:00,Connecticut,USA,Connecticut/USA,6-3,205.0,12,7.0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,ben_gordon,2004.0,2014.0,Y,Y,Y,2004,1,3,N
2733,Shaun,Livingston,Shaun Livingston,"Livingston, Shaun",S. Livingston,shaun-livingston,1985-09-11T00:00:00,No College,USA,Peoria Central HS (IL)/USA,6-7,192.0,16,34.0,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,shaun_livingston,2004.0,2018.0,Y,Y,Y,2004,1,4,N
2734,Devin,Harris,Devin Harris,"Harris, Devin",D. Harris,devin-harris,1983-02-27T00:00:00,Wisconsin,USA,Wisconsin/USA,6-3,185.0,16,34.0,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,devin_harris,2004.0,2018.0,N,Y,Y,2004,1,5,N
2735,Josh,Childress,Josh Childress,"Childress, Josh",J. Childress,josh-childress,1983-06-20T00:00:00,Stanford,USA,Stanford/USA,6-8,210.0,10,,Forward-Guard,Inactive,N,0,,,,,josh_childress,2004.0,2013.0,Y,Y,Y,2004,1,6,N
2736,Luol,Deng,Luol Deng,"Deng, Luol",L. Deng,luol-deng,1985-04-16T00:00:00,Duke,United Kingdom,Duke/United Kingdom,6-9,237.0,16,9.0,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,luol_deng,2004.0,2018.0,N,Y,Y,2004,1,7,N
2738,Andre,Iguodala,Andre Iguodala,"Iguodala, Andre",A. Iguodala,andre-iguodala,1984-01-28T00:00:00,Arizona,USA,Arizona/USA,6-6,215.0,17,9.0,Guard-Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andre_iguodala,2004.0,2021.0,N,Y,Y,2004,1,9,N
2740,Andris,Biedrins,Andris Biedrins,"Biedrins, Andris",A. Biedrins,andris-biedrins,1986-04-02T00:00:00,BK Skonto,Latvia,BK Skonto/Latvia,7-0,250.0,10,,Center,Inactive,N,0,,,,,andris_biedrins,2004.0,2013.0,N,Y,Y,2004,1,11,N
2742,Sebastian,Telfair,Sebastian Telfair,"Telfair, Sebastian",S. Telfair,sebastian-telfair,1985-06-09T00:00:00,Abraham Lincoln HS (NY),USA,Abraham Lincoln HS (NY)/USA,6-0,170.0,10,,Guard,Inactive,N,0,,,,,sebastian_telfair,2004.0,2014.0,N,Y,Y,2004,1,13,N
2743,Kris,Humphries,Kris Humphries,"Humphries, Kris",K. Humphries,kris-humphries,1985-02-06T00:00:00,Minnesota,USA,Minnesota/USA,6-9,235.0,14,43.0,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,kris_humphries,2004.0,2016.0,N,Y,Y,2004,1,14,N
2744,Al,Jefferson,Al Jefferson,"Jefferson, Al",A. Jefferson,al-jefferson,1985-01-04T00:00:00,Prentiss HS (MS),USA,Prentiss HS (MS)/USA,6-10,280.0,14,25.0,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,al_jefferson,2004.0,2017.0,N,Y,Y,2004,1,15,N
2746,Josh,Smith,Josh Smith,"Smith, Josh",J. Smith,josh-smith,1985-12-05T00:00:00,Oak Hill Academy (VA),USA,Oak Hill Academy (VA)/USA,6-9,225.0,13,,Forward,Inactive,N,0,,,,,josh_smith,2004.0,2017.0,N,Y,Y,2004,1,17,N
2747,JR,Smith,JR Smith,"Smith, JR",J. Smith,jr-smith,1985-09-09T00:00:00,No College,USA,No College/USA,6-6,220.0,17,21.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,jr_smith,2004.0,2019.0,N,Y,Y,2004,1,18,N
2748,Dorell,Wright,Dorell Wright,"Wright, Dorell",D. Wright,dorell-wright,1985-12-02T00:00:00,South Kent HS (CT),USA,South Kent HS (CT)/USA,6-9,205.0,12,11.0,Forward-Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,dorell_wright,2004.0,2015.0,Y,Y,Y,2004,1,19,N
2749,Jameer,Nelson,Jameer Nelson,"Nelson, Jameer",J. Nelson,jameer-nelson,1982-02-09T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-0,190.0,15,41.0,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jameer_nelson,2004.0,2017.0,N,Y,Y,2004,1,20,N
2753,Delonte,West,Delonte West,"West, Delonte",D. West,delonte-west,1983-07-26T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-3,180.0,9,13.0,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,delonte_west,2004.0,2011.0,Y,Y,Y,2004,1,24,N
2754,Tony,Allen,Tony Allen,"Allen, Tony",T. Allen,tony-allen,1982-01-11T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,213.0,14,,Guard-Forward,Inactive,N,0,,,,,tony_allen,2004.0,2017.0,N,Y,Y,2004,1,25,N
2755,Kevin,Martin,Kevin Martin,"Martin, Kevin",K. Martin,kevin-martin,1983-02-01T00:00:00,Western Carolina,USA,Western Carolina/USA,6-7,199.0,13,23.0,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,kevin_martin,2004.0,2015.0,N,Y,Y,2004,1,26,N
2756,Sasha,Vujacic,Sasha Vujacic,"Vujacic, Sasha",S. Vujacic,sasha-vujacic,1984-03-08T00:00:00,Udine,Slovenia,Udine/Slovenia,6-7,195.0,11,18.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,sasha_vujacic,2004.0,2016.0,N,Y,Y,2004,1,27,N
2757,Beno,Udrih,Beno Udrih,"Udrih, Beno",B. Udrih,beno-udrih,1982-07-05T00:00:00,,Slovenia,Olimpia Milano/Slovenia,6-3,205.0,14,19.0,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,beno_udrih,2004.0,2016.0,N,Y,Y,2004,1,28,N
2760,Anderson,Varejao,Anderson Varejao,"Varejao, Anderson",A. Varejao,anderson-varejao,1982-09-28T00:00:00,,Brazil,"Santa Teresa, Brazil/Brazil",6-11,260.0,14,,Forward,Inactive,N,0,,,,,anderson_varejao,2004.0,2020.0,N,Y,Y,2004,2,30,N
2765,Andre,Emmett,Andre Emmett,"Emmett, Andre",A. Emmett,andre-emmett,1982-08-27T00:00:00,Texas Tech,USA,Texas Tech/USA,6-5,230.0,3,,Guard,Inactive,N,0,,,,,andre_emmett,2004.0,2011.0,Y,Y,Y,2004,2,35,N
2767,Royal,Ivey,Royal Ivey,"Ivey, Royal",R. Ivey,royal-ivey,1981-12-20T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-4,200.0,10,,Guard,Inactive,N,0,,,,,royal_ivey,2004.0,2013.0,N,Y,Y,2004,2,37,N
2768,Chris,Duhon,Chris Duhon,"Duhon, Chris",C. Duhon,chris-duhon,1982-08-31T00:00:00,Duke,USA,Duke/USA,6-1,190.0,10,21.0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,chris_duhon,2004.0,2012.0,N,Y,Y,2004,2,38,N
2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,trevor-ariza,1985-06-30T00:00:00,UCLA,USA,UCLA/USA,6-8,215.0,17,1.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,trevor_ariza,2004.0,2021.0,N,Y,Y,2004,2,43,N
2788,DJ,Mbenga,DJ Mbenga,"Mbenga, DJ",D. Mbenga,dj-mbenga,1980-12-30T00:00:00,Spirou Charleroi,Belgium,Spirou Charleroi/Belgium,7-0,255.0,8,28.0,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,dj_mbenga,2004.0,2010.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2853,Earl,Barron,Earl Barron,"Barron, Earl",E. Barron,earl-barron,1981-08-14T00:00:00,Memphis,USA,Memphis/USA,7-0,250.0,9,30.0,Forward-Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,earl_barron,2005.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2857,Andre,Barrett,Andre Barrett,"Barrett, Andre",A. Barrett,andre-barrett,1982-02-21T00:00:00,Seton Hall,USA,Seton Hall/USA,5-10,173.0,5,,Guard,Inactive,N,0,,,,,andre_barrett,2004.0,2007.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2863,Damien,Wilkins,Damien Wilkins,"Wilkins, Damien",D. Wilkins,damien-wilkins,1980-01-11T00:00:00,Georgia,USA,Georgia/USA,6-6,217.0,10,,Guard-Forward,Inactive,N,0,,,,,damien_wilkins,2004.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
7020,Dillon,Stith,Dillon Stith,"Stith, Dillon",D. Stith,dillon-stith,1992-02-20T00:00:00,,,,,,4,,,Inactive,N,0,,,,,dillon_stith,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
7021,Tohi,Smith-Milner,Tohi Smith-Milner,"Smith-Milner, Tohi",T. Smith-Milner,tohi-smith-milner,1995-10-06T00:00:00,,,,,,1,,,Inactive,N,0,,,,,tohi_smith-milner,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27001,Xuedong,Luo,Xuedong Luo,"Luo, Xuedong",X. Luo,xuedong-luo,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,luo_xuedong,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27002,Sani,Sakakini,Sani Sakakini,"Sakakini, Sani",S. Sakakini,sani-sakakini,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,tmp_sani_sakakini,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27003,Yue,Wang,Yue Wang,"Wang, Yue",Y. Wang,yue-wang,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,wang_yue,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27006,Xuhang,Zhu,Xuhang Zhu,"Zhu, Xuhang",X. Zhu,xuhang-zhu,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,zhu_xuhang,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27007,Zhun,Zheng,Zhun Zheng,"Zheng, Zhun",Z. Zheng,zhun-zheng,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,zheng_zhun,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27008,Yingjun,Chen,Yingjun Chen,"Chen, Yingjun",Y. Chen,yingjun-chen,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,chen_yingjun,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27009,Ziming,Fan,Ziming Fan,"Fan, Ziming",Z. Fan,ziming-fan,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,fan_ziming,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27010,Yuezhou,Gu,Yuezhou Gu,"Gu, Yuezhou",Y. Gu,yuezhou-gu,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,gu_yuezhuo,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27011,Kai,Guo,Kai Guo,"Guo, Kai",K. Guo,kai-guo,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,guo_kai,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27012,Yifeng,Heng,Yifeng Heng,"Heng, Yifeng",Y. Heng,yifeng-heng,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,heng_yifeng,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27013,Mingxin,Ju,Mingxin Ju,"Ju, Mingxin",M. Ju,mingxin-ju,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,ju_mingxin,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27015,Anthony,Petrie,Anthony Petrie,"Petrie, Anthony",A. Petrie,anthony-petrie,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,anthony_petrie,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27016,Daniel,Kickert,Daniel Kickert,"Kickert, Daniel",D. Kickert,daniel-kickert,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,daniel_kickert,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27017,Matthew,Kenyon,Matthew Kenyon,"Kenyon, Matthew",M. Kenyon,matthew-kenyon,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,matthew_kenyon,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27019,Reuben,Te Rangi,Reuben Te Rangi,"Te Rangi, Reuben",R. Te Rangi,reuben-te-rangi,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,reuben_te_rangi,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27020,Shaun,Bruce,Shaun Bruce,"Bruce, Shaun",S. Bruce,shaun-bruce,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,shaun_bruce,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27021,Tom,Jervis,Tom Jervis,"Jervis, Tom",T. Jervis,tom-jervis,1900-01-01T00:00:00,,,,,,1,,,Inactive,N,0,,,,,tom_jervis,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27023,Majok,Majok,Majok Majok,"Majok, Majok",M. Majok,majok-majok,1900-01-01T00:00:00,,,,,,4,,,Inactive,N,0,,,,,majok_majok,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27024,Tai,Wesley,Tai Wesley,"Wesley, Tai",T. Wesley,tai-wesley,1900-01-01T00:00:00,,,,,,7,,,Inactive,N,0,,,,,tai_wesley,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
27025,Kyle,Adnam,Kyle Adnam,"Adnam, Kyle",K. Adnam,kyle-adnam,1900-01-01T00:00:00,,,,,,2,,,Inactive,N,0,,,,,kyle_adnam,2017.0,2017.0,N,N,Y,Undrafted,Undrafted,Undrafted,N
